date,years,spread_bp
2024-09-23,10.0,92.821
2024-09-24,3.0,32.27
2024-09-24,5.0,52.561
2024-09-24,7.0,73.143
2024-09-24,10.0,92.587
2024-09-25,3.0,32.667
2024-09-25,5.0,53.178
2024-09-25,7.0,73.903
2024-09-25,10.0,93.217
2024-09-26,3.0,31.917
2024-09-26,5.0,52.31
2024-09-26,7.0,73.707
2024-09-26,10.0,92.559
2024-09-27,3.0,32.14
2024-09-27,5.0,52.571
2024-09-27,7.0,73.209
2024-09-27,10.0,92.86
2024-09-30,3.0,32.353
2024-09-30,5.0,52.705
2024-09-30,7.0,73.423
2024-09-30,10.0,92.955
2024-10-01,3.0,33.591
2024-10-01,5.0,54.341
2024-10-01,7.0,75.081
2024-10-01,10.0,94.417
2024-10-02,3.0,32.897
2024-10-02,5.0,53.348
2024-10-02,7.0,74.192
2024-10-02,10.0,93.425
2024-10-03,3.0,33.547
2024-10-03,5.0,54.074
2024-10-03,7.0,74.679
2024-10-03,10.0,94.082
2024-10-04,3.0,32.418
2024-10-04,5.0,52.783
2024-10-04,7.0,73.448
2024-10-04,10.0,92.643
2024-10-07,3.0,33.15
2024-10-07,5.0,53.818
2024-10-07,7.0,74.434
2024-10-07,10.0,93.628
2024-10-08,3.0,32.533
2024-10-08,5.0,52.834
2024-10-08,7.0,73.774
2024-10-08,10.0,92.665
2024-10-09,3.0,32.007
2024-10-09,5.0,52.283
2024-10-09,7.0,73.186
2024-10-09,10.0,92.115
2024-10-10,3.0,31.988
2024-10-10,5.0,52.224
2024-10-10,7.0,73.152
2024-10-10,10.0,92.137
2024-10-11,3.0,31.436
2024-10-11,5.0,51.725
2024-10-11,7.0,72.568
2024-10-11,10.0,91.58
2024-10-14,3.0,31.44
2024-10-14,10.0,91.657
2024-10-15,3.0,31.307
2024-10-15,5.0,51.617
2024-10-15,7.0,72.373
2024-10-15,10.0,91.393
2024-10-16,3.0,30.993
2024-10-16,5.0,51.209
2024-10-16,7.0,71.947
2024-10-16,10.0,91.099
2024-10-17,3.0,31.15
2024-10-17,5.0,51.598
2024-10-17,7.0,72.353
2024-10-17,10.0,91.449
2024-10-18,3.0,31.083
2024-10-18,5.0,51.194
2024-10-18,7.0,72.1
2024-10-18,10.0,91.125
2024-10-21,3.0,31.69
2024-10-21,5.0,51.959
2024-10-21,7.0,72.89
2024-10-21,10.0,91.854
2024-10-22,3.0,31.986
2024-10-22,5.0,52.358
2024-10-22,7.0,73.104
2024-10-22,10.0,92.164
2024-10-23,3.0,32.95
2024-10-23,5.0,53.28
2024-10-23,7.0,74.129
2024-10-23,10.0,93.094
2024-10-24,3.0,32.32
2024-10-24,5.0,52.544
2024-10-24,7.0,73.413
2024-10-24,10.0,92.326
2024-10-25,3.0,32.632
2024-10-25,5.0,52.87
2024-10-25,7.0,73.798
2024-10-25,10.0,92.681
2024-10-28,3.0,31.798
2024-10-28,5.0,51.965
2024-10-28,7.0,72.561
2024-10-28,10.0,91.746
2024-10-29,3.0,31.937
2024-10-29,5.0,52.21
2024-10-29,7.0,73.046
2024-10-29,10.0,92.038
2024-10-30,3.0,32.365
2024-10-30,5.0,52.84
2024-10-30,7.0,73.253
2024-10-30,10.0,92.433
2024-10-31,3.0,33.377
2024-10-31,5.0,53.85
2024-10-31,7.0,74.753
2024-10-31,10.0,93.678
2024-11-01,3.0,32.797
2024-11-01,5.0,53.016
2024-11-01,7.0,73.936
2024-11-01,10.0,92.87
2024-11-04,3.0,33.442
2024-11-04,5.0,53.82
2024-11-04,7.0,74.761
2024-11-04,10.0,93.693
2024-11-05,3.0,31.462
2024-11-05,5.0,51.907
2024-11-05,7.0,72.722
2024-11-05,10.0,91.89
2024-11-06,3.0,29.121
2024-11-06,5.0,48.894
2024-11-06,7.0,69.702
2024-11-06,10.0,88.76
2024-11-07,3.0,28
2024-11-07,5.0,48.035
2024-11-07,7.0,68.946
2024-11-07,10.0,88.151
2024-11-08,3.0,27.303
2024-11-08,5.0,47.214
2024-11-08,7.0,68.108
2024-11-08,10.0,87.405
2024-11-11,3.0,27.23
2024-11-11,10.0,87.413
2024-11-12,3.0,28.113
2024-11-12,5.0,48.061
2024-11-12,7.0,69.044
2024-11-12,10.0,88.26
2024-11-13,3.0,28.298
2024-11-13,5.0,48.364
2024-11-13,7.0,68.972
2024-11-13,10.0,88.501
2024-11-14,3.0,28.971
2024-11-14,5.0,48.986
2024-11-14,7.0,70.019
2024-11-14,10.0,89.212
2024-11-15,3.0,29.276
2024-11-15,5.0,49.438
2024-11-15,7.0,70.476
2024-11-15,10.0,89.72
2024-11-18,3.0,28.948
2024-11-18,5.0,49.039
2024-11-18,7.0,69.773
2024-11-18,10.0,89.29
2024-11-19,3.0,28.833
2024-11-19,5.0,48.929
2024-11-19,7.0,69.604
2024-11-19,10.0,89.199
2024-11-20,3.0,28.827
2024-11-20,5.0,48.993
2024-11-20,7.0,69.333
2024-11-20,10.0,89.26
2024-11-21,3.0,28.663
2024-11-21,5.0,48.882
2024-11-21,7.0,69.128
2024-11-21,10.0,89.074
2024-11-22,3.0,28.51
2024-11-22,5.0,48.59
2024-11-22,7.0,68.833
2024-11-22,10.0,88.79
2024-11-25,3.0,28.139
2024-11-25,5.0,48.028
2024-11-25,7.0,68.275
2024-11-25,10.0,88.269
2024-11-26,3.0,28.159
2024-11-26,5.0,48.206
2024-11-26,7.0,68.481
2024-11-26,10.0,88.417
2024-11-27,3.0,28.152
2024-11-27,5.0,48.156
2024-11-27,7.0,68.44
2024-11-27,10.0,88.383
2024-11-28,3.0,28.061
2024-11-29,3.0,27.711
2024-11-29,5.0,47.611
2024-11-29,7.0,67.816
2024-11-29,10.0,87.811
2024-12-02,3.0,27.463
2024-12-02,5.0,47.263
2024-12-02,7.0,67.566
2024-12-02,10.0,87.655
2024-12-03,3.0,27.596
2024-12-03,5.0,47.445
2024-12-03,7.0,67.794
2024-12-03,10.0,87.908
2024-12-04,3.0,27.656
2024-12-04,5.0,47.592
2024-12-04,7.0,67.86
2024-12-04,10.0,87.979
2024-12-05,3.0,27.493
2024-12-05,5.0,47.288
2024-12-05,7.0,67.725
2024-12-05,10.0,87.763
2024-12-06,3.0,27.018
2024-12-06,5.0,47.073
2024-12-06,7.0,67.149
2024-12-06,10.0,87.61
2024-12-09,3.0,27.663
2024-12-09,5.0,47.459
2024-12-09,7.0,67.724
2024-12-09,10.0,88.101
2024-12-10,3.0,27.358
2024-12-10,5.0,47.339
2024-12-10,7.0,67.662
2024-12-10,10.0,87.934
2024-12-11,3.0,26.909
2024-12-11,5.0,46.859
2024-12-11,7.0,67.152
2024-12-11,10.0,87.559
2024-12-12,3.0,27.45
2024-12-12,5.0,47.567
2024-12-12,7.0,67.952
2024-12-12,10.0,88.229
2024-12-13,3.0,27.831
2024-12-13,5.0,47.812
2024-12-13,7.0,68.415
2024-12-13,10.0,88.545
2024-12-16,3.0,27.722
2024-12-16,5.0,47.516
2024-12-16,7.0,68.087
2024-12-16,10.0,88.198
2024-12-17,3.0,27.882
2024-12-17,5.0,47.77
2024-12-17,7.0,68.343
2024-12-17,10.0,88.491
2024-12-18,3.0,30.078
2024-12-18,5.0,50.423
2024-12-18,7.0,70.948
2024-12-18,10.0,90.983
2024-12-19,3.0,31.441
2024-12-19,5.0,51.405
2024-12-19,7.0,71.882
2024-12-19,10.0,91.89
2024-12-20,3.0,29.36
2024-12-20,5.0,49.293
2024-12-20,7.0,69.812
2024-12-20,10.0,89.69
2024-12-23,3.0,29.58
2024-12-23,5.0,49.613
2024-12-23,7.0,69.829
2024-12-23,10.0,90.128
2024-12-24,3.0,28.793
2024-12-24,5.0,48.688
2024-12-24,7.0,69.03
2024-12-24,10.0,88.985
2024-12-25,3.0,28.806
2024-12-26,3.0,28.453
2024-12-26,5.0,48.255
2024-12-26,7.0,68.691
2024-12-26,10.0,88.586
2024-12-27,3.0,29.368
2024-12-27,5.0,49.258
2024-12-27,7.0,69.671
2024-12-27,10.0,89.611
2024-12-30,3.0,30.285
2024-12-30,5.0,50.205
2024-12-30,7.0,70.762
2024-12-30,10.0,90.69
2024-12-31,3.0,29.848
2024-12-31,5.0,49.843
2024-12-31,7.0,70.45
2024-12-31,10.0,90.23
2025-01-01,3.0,29.841
2025-01-02,3.0,29.572
2025-01-02,5.0,49.325
2025-01-02,7.0,69.938
2025-01-02,10.0,89.864
2025-01-03,3.0,28.917
2025-01-03,5.0,48.655
2025-01-03,7.0,69.132
2025-01-03,10.0,89.169
2025-01-06,3.0,28.686
2025-01-06,5.0,48.476
2025-01-06,7.0,68.786
2025-01-06,10.0,89.116
2025-01-07,3.0,29.561
2025-01-07,5.0,49.466
2025-01-07,7.0,70.042
2025-01-07,10.0,90.108
2025-01-08,3.0,29.89
2025-01-08,5.0,50.114
2025-01-08,7.0,70.395
2025-01-08,10.0,90.549
2025-01-09,3.0,30.449
2025-01-09,5.0,50.356
2025-01-09,7.0,70.882
2025-01-09,10.0,90.838
2025-01-10,3.0,31.452
2025-01-10,5.0,51.501
2025-01-10,7.0,72.053
2025-01-10,10.0,92.017
2025-01-13,3.0,31.67
2025-01-13,5.0,51.789
2025-01-13,7.0,72.377
2025-01-13,10.0,92.339
2025-01-14,3.0,30.922
2025-01-14,5.0,50.749
2025-01-14,7.0,71.418
2025-01-14,10.0,91.361
2025-01-15,3.0,29.026
2025-01-15,5.0,48.718
2025-01-15,7.0,69.313
2025-01-15,10.0,89.449
2025-01-16,3.0,29.395
2025-01-16,5.0,49.348
2025-01-16,7.0,69.912
2025-01-16,10.0,90.111
2025-01-17,3.0,29.014
2025-01-17,5.0,48.863
2025-01-17,7.0,68.973
2025-01-17,10.0,89.657
2025-01-20,3.0,28.964
2025-01-20,10.0,89.546
2025-01-21,3.0,27.873
2025-01-21,5.0,47.503
2025-01-21,7.0,68.03
2025-01-21,10.0,88.244
2025-01-22,3.0,28.51
2025-01-22,5.0,48.248
2025-01-22,7.0,68.733
2025-01-22,10.0,88.945
2025-01-23,3.0,28.09
2025-01-23,5.0,47.734
2025-01-23,7.0,68.273
2025-01-23,10.0,88.56
2025-01-24,3.0,28.022
2025-01-24,5.0,48.073
2025-01-24,7.0,68.647
2025-01-24,10.0,88.843
2025-01-27,3.0,28.703
2025-01-27,5.0,48.757
2025-01-27,7.0,69.491
2025-01-27,10.0,89.626
2025-01-28,3.0,28.188
2025-01-28,5.0,48.187
2025-01-28,7.0,68.82
2025-01-28,10.0,88.982
2025-01-29,3.0,28.385
2025-01-29,5.0,48.36
2025-01-29,7.0,69.067
2025-01-29,10.0,89.329
2025-01-30,3.0,27.965
2025-01-30,5.0,48.139
2025-01-30,7.0,68.697
2025-01-30,10.0,88.902
2025-01-31,3.0,28.494
2025-01-31,5.0,48.656
2025-01-31,7.0,69.279
2025-01-31,10.0,89.58
2025-02-03,3.0,28.949
2025-02-03,5.0,48.738
2025-02-03,7.0,69.309
2025-02-03,10.0,89.8
2025-02-04,3.0,27.99
2025-02-04,5.0,48.077
2025-02-04,7.0,68.652
2025-02-04,10.0,88.908
2025-02-05,3.0,27.872
2025-02-05,5.0,47.87
2025-02-05,7.0,68.522
2025-02-05,10.0,88.868
2025-02-06,3.0,28.035
2025-02-06,5.0,47.99
2025-02-06,7.0,68.68
2025-02-06,10.0,89.154
2025-02-07,3.0,28.555
2025-02-07,5.0,48.529
2025-02-07,7.0,69.324
2025-02-07,10.0,89.972
2025-02-10,3.0,28.048
2025-02-10,5.0,47.946
2025-02-10,7.0,68.679
2025-02-10,10.0,89.214
2025-02-11,3.0,28.025
2025-02-11,5.0,47.95
2025-02-11,7.0,68.605
2025-02-11,10.0,89.134
2025-02-12,3.0,27.718
2025-02-12,5.0,47.58
2025-02-12,7.0,67.988
2025-02-12,10.0,88.921
2025-02-13,3.0,27.12
2025-02-13,5.0,46.86
2025-02-13,7.0,67.478
2025-02-13,10.0,88.274
2025-02-14,3.0,26.937
2025-02-14,5.0,46.748
2025-02-14,7.0,67.31
2025-02-14,10.0,88.113
2025-02-17,3.0,27.065
2025-02-17,10.0,88.48
2025-02-18,3.0,26.801
2025-02-18,5.0,46.583
2025-02-18,7.0,67.236
2025-02-18,10.0,88.026
2025-02-19,3.0,26.74
2025-02-19,5.0,46.64
2025-02-19,7.0,67.159
2025-02-19,10.0,87.934
2025-02-20,3.0,26.942
2025-02-20,5.0,46.754
2025-02-20,7.0,67.425
2025-02-20,10.0,88.137
2025-02-21,3.0,28.423
2025-02-21,5.0,48.47
2025-02-21,7.0,69.195
2025-02-21,10.0,89.838
2025-02-24,3.0,28.582
2025-02-24,5.0,48.748
2025-02-24,7.0,68.955
2025-02-24,10.0,90.062
2025-02-25,3.0,28.532
2025-02-25,5.0,48.609
2025-02-25,7.0,69.27
2025-02-25,10.0,89.9
2025-02-26,3.0,28.553
2025-02-26,5.0,48.692
2025-02-26,7.0,69.44
2025-02-26,10.0,90.152
2025-02-27,3.0,29.783
2025-02-27,5.0,50.022
2025-02-27,7.0,70.798
2025-02-27,10.0,91.433
2025-02-28,3.0,29.232
2025-02-28,5.0,49.2
2025-02-28,7.0,70.146
2025-02-28,10.0,90.723
2025-03-03,3.0,29.995
2025-03-03,5.0,50.275
2025-03-03,7.0,71.116
2025-03-03,10.0,91.692
2025-03-04,3.0,29.733
2025-03-04,5.0,49.684
2025-03-04,7.0,70.684
2025-03-04,10.0,91.293
2025-03-05,3.0,29.469
2025-03-05,5.0,49.834
2025-03-05,7.0,70.409
2025-03-05,10.0,90.955
2025-03-06,3.0,31.518
2025-03-06,5.0,51.926
2025-03-06,7.0,72.901
2025-03-06,10.0,93.451
2025-03-07,3.0,31.045
2025-03-07,5.0,51.482
2025-03-07,7.0,72.297
2025-03-07,10.0,92.866
2025-03-10,3.0,33.673
2025-03-10,5.0,54.557
2025-03-10,7.0,75.415
2025-03-10,10.0,95.836
2025-03-11,3.0,34.869
2025-03-11,5.0,55.529
2025-03-11,7.0,75.947
2025-03-11,10.0,96.109
2025-03-12,3.0,34.891
2025-03-12,5.0,55.495
2025-03-12,7.0,76.023
2025-03-12,10.0,96.154
2025-03-13,3.0,36.403
2025-03-13,5.0,57.332
2025-03-13,7.0,78.059
2025-03-13,10.0,98.115
2025-03-14,3.0,34.604
2025-03-14,5.0,55.127
2025-03-14,7.0,75.847
2025-03-14,10.0,96.022
2025-03-17,3.0,34.074
2025-03-17,5.0,53.946
2025-03-17,7.0,74.682
2025-03-17,10.0,94.997
2025-03-18,3.0,34.153
2025-03-18,5.0,54.275
2025-03-18,7.0,74.645
2025-03-18,10.0,95.078
2025-03-19,3.0,32.74
2025-03-19,5.0,52.52
2025-03-19,7.0,72.845
2025-03-19,10.0,93.734
2025-03-20,3.0,37.967
2025-03-20,5.0,58.239
2025-03-20,7.0,78.275
2025-03-20,10.0,97.124
2025-03-21,3.0,39.572
2025-03-21,5.0,59.545
2025-03-21,7.0,80.471
2025-03-21,10.0,98.861
2025-03-24,3.0,37.04
2025-03-24,5.0,57.165
2025-03-24,7.0,77.765
2025-03-24,10.0,96.21
2025-03-25,3.0,36.587
2025-03-25,5.0,56.862
2025-03-25,7.0,77.565
2025-03-25,10.0,96.093
2025-03-26,3.0,37.547
2025-03-26,5.0,58.052
2025-03-26,7.0,78.459
2025-03-26,10.0,97.144
2025-03-27,3.0,38.652
2025-03-27,5.0,59.165
2025-03-27,7.0,80.027
2025-03-27,10.0,98.475
2025-03-28,3.0,40.465
2025-03-28,5.0,61.175
2025-03-28,7.0,81.811
2025-03-28,10.0,100.113
2025-03-31,3.0,40.461
2025-03-31,5.0,61.451
2025-03-31,7.0,81.914
2025-03-31,10.0,100.025
2025-04-01,3.0,40.225
2025-04-01,5.0,60.785
2025-04-01,7.0,81.478
2025-04-01,10.0,99.512
2025-04-02,3.0,39.949
2025-04-02,5.0,59.695
2025-04-02,7.0,81.126
2025-04-02,10.0,99.146
2025-04-03,3.0,44.85
2025-04-03,5.0,67.153
2025-04-03,7.0,87.25
2025-04-03,10.0,104.583
2025-04-04,3.0,49.85
2025-04-04,5.0,72.201
2025-04-04,7.0,93.503
2025-04-04,10.0,110.279
2025-04-07,3.0,55.166
2025-04-07,5.0,76.52
2025-04-07,7.0,96.86
2025-04-07,10.0,112.686
2025-04-08,3.0,59.082
2025-04-08,5.0,81.052
2025-04-08,7.0,100.826
2025-04-08,10.0,115.931
2025-04-09,3.0,47.563
2025-04-09,5.0,67.982
2025-04-09,7.0,87.136
2025-04-09,10.0,103.993
2025-04-10,3.0,52.722
2025-04-10,5.0,74.8
2025-04-10,7.0,94.534
2025-04-10,10.0,110.344
2025-04-11,3.0,51.577
2025-04-11,5.0,72.978
2025-04-11,7.0,92.565
2025-04-11,10.0,108.087
2025-04-14,3.0,50.683
2025-04-14,5.0,70.99
2025-04-14,7.0,90.762
2025-04-14,10.0,106.733
2025-04-15,3.0,49.679
2025-04-15,5.0,69.824
2025-04-15,7.0,90.021
2025-04-15,10.0,106.323
2025-04-16,3.0,51.495
2025-04-16,5.0,71.758
2025-04-16,7.0,92.012
2025-04-16,10.0,108.514
2025-04-17,3.0,50.359
2025-04-17,5.0,70.019
2025-04-17,10.0,107.441
2025-04-18,3.0,50.163
2025-04-21,3.0,53.607
2025-04-21,5.0,73.755
2025-04-21,7.0,94.32
2025-04-21,10.0,110.359
2025-04-22,3.0,52.192
2025-04-22,5.0,72.265
2025-04-22,7.0,92.411
2025-04-22,10.0,108.623
2025-04-23,3.0,49.168
2025-04-23,5.0,68.808
2025-04-23,7.0,89.46
2025-04-23,10.0,106.151
2025-04-24,3.0,46.952
2025-04-24,5.0,66.419
2025-04-24,7.0,86.867
2025-04-24,10.0,103.626
2025-04-25,3.0,46.372
2025-04-25,5.0,66.417
2025-04-25,7.0,86.923
2025-04-25,10.0,103.642
2025-04-28,3.0,46.833
2025-04-28,5.0,67.295
2025-04-28,7.0,87.569
2025-04-28,10.0,104.349
2025-04-29,3.0,46.559
2025-04-29,5.0,66.99
2025-04-29,7.0,87.313
2025-04-29,10.0,104.175
2025-04-30,3.0,46.871
2025-04-30,5.0,67.118
2025-04-30,7.0,88.044
2025-04-30,10.0,104.811
2025-05-01,3.0,46.66
2025-05-01,5.0,67.49
2025-05-01,7.0,87.947
2025-05-01,10.0,104.657
2025-05-02,3.0,44.044
2025-05-02,5.0,64.328
2025-05-02,7.0,84.979
2025-05-02,10.0,101.882
2025-05-05,3.0,43.114
2025-05-05,5.0,63.693
2025-05-05,7.0,83.993
2025-05-05,10.0,100.922
2025-05-06,3.0,43.9
2025-05-06,5.0,64.764
2025-05-06,7.0,84.972
2025-05-06,10.0,101.999
2025-05-07,3.0,43.146
2025-05-07,5.0,63.414
2025-05-07,7.0,84.159
2025-05-07,10.0,101.27
2025-05-08,3.0,41.222
2025-05-08,5.0,61.368
2025-05-08,7.0,82.092
2025-05-08,10.0,99.525
2025-05-09,3.0,41.407
2025-05-09,5.0,61.858
2025-05-09,7.0,82.159
2025-05-09,10.0,99.685
2025-05-12,3.0,35.865
2025-05-12,5.0,55.483
2025-05-12,7.0,76.282
2025-05-12,10.0,94.527
2025-05-13,3.0,33.59
2025-05-13,5.0,54.078
2025-05-13,7.0,74.881
2025-05-13,10.0,93.339
2025-05-14,3.0,35.157
2025-05-14,5.0,55.75
2025-05-14,7.0,76.649
2025-05-14,10.0,95.042
2025-05-15,3.0,34.356
2025-05-15,5.0,54.994
2025-05-15,7.0,75.782
2025-05-15,10.0,94.17
2025-05-16,3.0,34.095
2025-05-16,5.0,54.708
2025-05-16,7.0,75.309
2025-05-16,10.0,93.693
2025-05-19,3.0,34.516
2025-05-19,5.0,54.98
2025-05-19,7.0,75.849
2025-05-19,10.0,94.01
2025-05-20,3.0,34.573
2025-05-20,5.0,55.292
2025-05-20,7.0,75.802
2025-05-20,10.0,94.115
2025-05-21,3.0,37.644
2025-05-21,5.0,58.441
2025-05-21,7.0,79.325
2025-05-21,10.0,96.443
2025-05-22,3.0,37.436
2025-05-22,5.0,57.939
2025-05-22,7.0,78.311
2025-05-22,10.0,96.745
2025-05-23,3.0,38.872
2025-05-23,5.0,59.526
2025-05-23,7.0,80.348
2025-05-23,10.0,98.334
2025-05-26,3.0,38.994
2025-05-27,3.0,35.493
2025-05-27,5.0,55.708
2025-05-27,7.0,76.528
2025-05-27,10.0,94.528
2025-05-28,3.0,35.472
2025-05-28,5.0,56.082
2025-05-28,7.0,76.958
2025-05-28,10.0,94.807
2025-05-29,3.0,35.45
2025-05-29,5.0,56.131
2025-05-29,7.0,77.096
2025-05-29,10.0,94.98
2025-05-30,3.0,35.205
2025-05-30,5.0,56.16
2025-05-30,7.0,77.002
2025-05-30,10.0,94.965
2025-06-02,3.0,34.711
2025-06-02,5.0,55.341
2025-06-02,7.0,76.179
2025-06-02,10.0,94.248
2025-06-03,3.0,34.283
2025-06-03,5.0,54.959
2025-06-03,7.0,75.734
2025-06-03,10.0,93.887
2025-06-04,3.0,34.46
2025-06-04,5.0,55.16
2025-06-04,7.0,75.958
2025-06-04,10.0,94.21
2025-06-05,3.0,34.747
2025-06-05,5.0,55.661
2025-06-05,7.0,76.378
2025-06-05,10.0,94.719
2025-06-06,3.0,33.536
2025-06-06,5.0,54.006
2025-06-06,7.0,74.772
2025-06-06,10.0,93.166
2025-06-09,3.0,33.278
2025-06-09,5.0,53.913
2025-06-09,7.0,74.526
2025-06-09,10.0,92.907
2025-06-10,3.0,32.626
2025-06-10,5.0,53.087
2025-06-10,7.0,73.823
2025-06-10,10.0,92.488
2025-06-11,3.0,32.795
2025-06-11,5.0,53.267
2025-06-11,7.0,74.108
2025-06-11,10.0,92.687
2025-06-12,3.0,33.195
2025-06-12,5.0,53.846
2025-06-12,7.0,74.539
2025-06-12,10.0,93.075
2025-06-13,3.0,35.199
2025-06-13,5.0,55.892
2025-06-13,7.0,76.786
2025-06-13,10.0,95.068
2025-06-16,3.0,33.79
2025-06-16,5.0,54.284
2025-06-16,7.0,75.176
2025-06-16,10.0,93.653
2025-06-17,3.0,35.894
2025-06-17,5.0,56.819
2025-06-17,7.0,77.321
2025-06-17,10.0,95.57
2025-06-18,3.0,35.587
2025-06-18,5.0,56.101
2025-06-18,7.0,76.887
2025-06-18,10.0,95.105
2025-06-19,3.0,35.626
2025-06-20,3.0,35.53
2025-06-20,5.0,56.013
2025-06-20,7.0,76.782
2025-06-20,10.0,95.03
2025-06-23,3.0,34.397
2025-06-23,5.0,54.692
2025-06-23,7.0,75.518
2025-06-23,10.0,93.79
2025-06-24,3.0,32.728
2025-06-24,5.0,52.799
2025-06-24,7.0,73.565
2025-06-24,10.0,92.032
2025-06-25,3.0,32.679
2025-06-25,5.0,53.402
2025-06-25,7.0,74.254
2025-06-25,10.0,92.82
2025-06-26,3.0,32.039
2025-06-26,5.0,52.492
2025-06-26,7.0,73.437
2025-06-26,10.0,92.067
2025-06-27,3.0,31.644
2025-06-27,5.0,51.991
2025-06-27,7.0,73.171
2025-06-27,10.0,91.777
2025-06-30,3.0,30.51
2025-06-30,5.0,51.058
2025-06-30,7.0,71.072
2025-06-30,10.0,90.775
2025-07-01,3.0,30.15
2025-07-01,5.0,50.559
2025-07-01,7.0,70.632
2025-07-01,10.0,90.388
2025-07-02,3.0,29.765
2025-07-02,5.0,50.178
2025-07-02,7.0,70.242
2025-07-02,10.0,90.155
2025-07-03,3.0,28.991
2025-07-03,5.0,49.305
2025-07-03,7.0,69.288
2025-07-03,10.0,89.286
2025-07-04,3.0,29.047
2025-07-07,3.0,30.05
2025-07-07,5.0,50.89
2025-07-07,7.0,70.822
2025-07-07,10.0,90.81
2025-07-08,3.0,30.526
2025-07-08,5.0,51.234
2025-07-08,7.0,71.236
2025-07-08,10.0,91.137
2025-07-09,3.0,29.505
2025-07-09,5.0,50.05
2025-07-09,7.0,70.102
2025-07-09,10.0,90.046
2025-07-10,3.0,29.223
2025-07-10,5.0,49.847
2025-07-10,7.0,69.839
2025-07-10,10.0,89.896
2025-07-11,3.0,29.913
2025-07-11,5.0,50.536
2025-07-11,7.0,70.503
2025-07-11,10.0,90.49
2025-07-14,3.0,30.152
2025-07-14,5.0,50.943
2025-07-14,7.0,70.941
2025-07-14,10.0,90.86
2025-07-15,3.0,31.134
2025-07-15,5.0,52.14
2025-07-15,7.0,72.126
2025-07-15,10.0,92.011
2025-07-16,3.0,31.075
2025-07-16,5.0,51.95
2025-07-16,7.0,71.921
2025-07-16,10.0,91.783
2025-07-17,3.0,30.044
2025-07-17,5.0,50.658
2025-07-17,7.0,70.677
2025-07-17,10.0,90.567
2025-07-18,3.0,30.24
2025-07-18,5.0,50.805
2025-07-18,7.0,70.888
2025-07-18,10.0,90.759
2025-07-21,3.0,30.465
2025-07-21,5.0,50.99
2025-07-21,7.0,71.024
2025-07-21,10.0,90.959
2025-07-22,3.0,30.547
2025-07-22,5.0,51.105
2025-07-22,7.0,71.048
2025-07-22,10.0,90.951
2025-07-23,3.0,29.631
2025-07-23,5.0,50.115
2025-07-23,7.0,70.131
2025-07-23,10.0,90.12
2025-07-24,3.0,29.751
2025-07-24,5.0,50.139
2025-07-24,7.0,70.096
2025-07-24,10.0,90.127
2025-07-25,3.0,29.548
2025-07-25,5.0,50.044
2025-07-25,7.0,69.918
2025-07-25,10.0,90.049
2025-07-28,3.0,29.891
2025-07-28,5.0,50.25
2025-07-28,7.0,70.261
2025-07-28,10.0,90.318
2025-07-29,3.0,30.491
2025-07-29,5.0,50.934
2025-07-29,7.0,70.895
2025-07-29,10.0,90.973
2025-07-30,3.0,30.351
2025-07-30,5.0,50.837
2025-07-30,7.0,70.926
2025-07-30,10.0,90.861
2025-07-31,3.0,30.834
2025-07-31,5.0,51.339
2025-07-31,7.0,71.282
2025-07-31,10.0,91.281
2025-08-01,3.0,33.301
2025-08-01,5.0,53.94
2025-08-01,7.0,73.951
2025-08-01,10.0,93.559
2025-08-04,3.0,31.504
2025-08-04,5.0,51.886
2025-08-04,7.0,71.914
2025-08-04,10.0,91.625
2025-08-05,3.0,32.031
2025-08-05,5.0,52.519
2025-08-05,7.0,72.386
2025-08-05,10.0,92.229
2025-08-06,3.0,31.51
2025-08-06,5.0,52.03
2025-08-06,7.0,71.949
2025-08-06,10.0,91.753
2025-08-07,3.0,31.45
2025-08-07,5.0,51.977
2025-08-07,7.0,71.992
2025-08-07,10.0,91.833
2025-08-08,3.0,30.563
2025-08-08,5.0,51.044
2025-08-08,7.0,71.116
2025-08-08,10.0,91.015
2025-08-11,3.0,31.016
2025-08-11,5.0,51.492
2025-08-11,7.0,71.577
2025-08-11,10.0,91.477
2025-08-12,3.0,29.667
2025-08-12,5.0,50.104
2025-08-12,7.0,70.114
2025-08-12,10.0,90.17
2025-08-13,3.0,29.145
2025-08-13,5.0,49.718
2025-08-13,7.0,69.762
2025-08-13,10.0,89.759
2025-08-14,3.0,29.602
2025-08-14,5.0,49.961
2025-08-14,7.0,70.167
2025-08-14,10.0,90.095
2025-08-15,3.0,29.524
2025-08-15,5.0,50.036
2025-08-15,7.0,70.189
2025-08-15,10.0,90.128
2025-08-18,3.0,29.547
2025-08-18,5.0,50.035
2025-08-18,7.0,70.287
2025-08-18,10.0,90.227
2025-08-19,3.0,30.038
2025-08-19,5.0,50.388
2025-08-19,7.0,70.7
2025-08-19,10.0,90.626
2025-08-20,3.0,30.235
2025-08-20,5.0,50.752
2025-08-20,7.0,71.082
2025-08-20,10.0,90.969
2025-08-21,3.0,31.136
2025-08-21,5.0,51.588
2025-08-21,7.0,71.882
2025-08-21,10.0,91.704
2025-08-22,3.0,28.883
2025-08-22,5.0,49.065
2025-08-22,7.0,69.367
2025-08-22,10.0,89.367
2025-08-25,3.0,29.241
2025-08-25,5.0,49.644
2025-08-25,7.0,69.978
2025-08-25,10.0,90.014
2025-08-26,3.0,29.224
